Throughput,Energy,Latency,Batch Size,Frequency,Directory,GPU Max Frequency (MHz),GPU Min Frequency (MHz),GPU Architecture,GPU Number of Cores,Memory Speed (GB/s),DRAM,Shared Memory,Memory Size (GB),Tensor Cores
35.122,11.7873732438,0.986994,33,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.1512,12.137036296000002,1.036999,34,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.7891,12.4220719662,1.04134,35,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.9651,12.989343238200002,1.12158,36,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.4618,13.5413186109,1.142467,37,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.4624,13.280146132900002,1.183135,38,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.4664,13.6717207908,1.155692,39,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.2689,14.316908144669998,1.219761,40,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.4591,14.70966643032,1.255272,41,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.9551,14.780293168439997,1.2697889999999998,42,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.0775,15.091299812849998,1.252177,43,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.4543,15.746519897819995,1.322639,44,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.6383,16.529424891090002,1.377777,45,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.9679,16.01736390176,1.354676,46,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.0922,16.9534640539,1.44397,47,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.3439,16.249149096900002,1.401139,48,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.6393,17.17320565001,1.448591,49,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.0125,16.79609548708,1.437644,50,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.4045,16.978663853399997,1.432465,51,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.1255,19.298305041120003,1.637912,52,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.128,19.094429612399995,1.6182679999999998,53,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.13,19.10704553403,1.598631,54,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.9615,19.76501531525,1.653319,55,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.4654,20.0529206664,1.6766599999999998,56,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.965,20.18545525062,1.691943,57,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.4594,21.08264105825,1.757729,58,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.9626,21.17209229264,1.770008,59,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.4606,21.59700312224,1.800544,60,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.9619,22.16060692056,1.824567,61,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.4591,22.41640416048,1.860528,62,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.9562,22.30793390064,1.845962,63,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.4569,22.8993247477,1.88467,64,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.9528,23.39912093844,1.941069,65,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.2918,23.7553204961,1.950185,66,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.9568,23.79815869505,1.986499,67,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.036,22.38271219657,1.850467,68,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.9536,24.3160866741,1.992934,69,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.8734,22.9500635836,1.902454,70,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.9517,24.727403004000003,2.01147,71,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.4418,25.58440561776,2.122296,72,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.7893,24.71743594125,2.047425,73,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.4464,25.1033026426,2.075099,74,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.9516,26.1441579945,2.17455,75,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.1008,26.30173785048,2.147298,76,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.2777,26.235496552720004,2.180968,77,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
39.4487,27.554947210560005,2.250528,78,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.6156,26.8093648056,2.212368,79,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.7865,26.893080504,2.231865,80,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.6161,26.8088325477,2.23683,81,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.4631,28.18372210912,2.331424,82,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.966,28.2882345193,2.34229,83,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.6162,28.71735115768,2.366591,84,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.2833,28.817807003039995,2.401608,85,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.9471,29.15049041907,2.390617,86,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
38.1152,29.73500126856,2.453304,87,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.6218,30.01533762953,2.465287,88,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.2531,30.195961263,2.512185,89,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.8252,30.63953514498,2.500466,90,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.8152,30.81969278304,2.525664,91,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.668,31.32458941356,2.582334,92,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.2467,31.4805559965,2.56763,93,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.6361,32.65653106365,2.657005,94,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.8208,32.323801734,2.637924,95,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.5219,32.19415079912,2.675704,96,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.2475,32.28672368824,2.682281,97,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.3881,32.9731018428,2.720535,98,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.3917,32.7941124,2.73175,99,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.2059,33.72385712489,2.811139,100,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.3813,33.86181002535,2.837673,101,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.7125,34.400232606,2.86194,102,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.9624,34.93586500098,2.895383,103,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
33.2451,35.14012823765,2.910023,104,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.8389,35.8173459336,2.933655,105,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.6739,36.21952474262999,2.967201,106,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
34.2052,36.2867146896,2.98383,107,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.2143,36.4179840144,3.010985,108,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.0934,36.8155599752,3.030187,109,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.3846,37.76103062138,3.087569,110,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.9321,37.73512421442,3.121851,111,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.2097,38.042112508,3.156236,112,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.8098,38.07209520914,3.104677,113,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.7062,39.04996703672,3.188476,114,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.9576,38.81600921606,3.167498,115,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
35.9541,39.164820869,3.190097,116,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.0864,39.71087162112,3.269224,117,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.3384,40.42025409716,3.306079,118,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.5865,40.59555429463,3.317381,119,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.584,40.5358218738,3.31902,120,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
36.9617,41.11011223218999,3.377813,121,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
32.7896,41.25865048032,3.375736,122,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.5849,41.6513733683,3.457966,123,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.7156,41.61541893876,3.466461,124,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
37.0829,42.65170559999999,3.4965,125,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.8424,43.7381164227,3.540705,126,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
31.9547,42.20224035986,3.480778,127,420750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.49362,0.7773366138,0.098962,1,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.0597,1.52855849486,0.190462,2,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
12.2769,1.90690182844,0.2354379999999999,3,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
13.8193,2.24367614256,0.276648,4,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
14.7352,2.687498262,0.326034,5,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
15.4874,3.02113900893,0.370797,6,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
16.4321,3.27356966748,0.399246,7,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.2022,3.823650417600001,0.458928,8,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.5139,4.085301546479999,0.4886209999999999,9,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.5244,4.472892676380001,0.524058,10,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.9361,4.82964070536,0.565692,11,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.5295,5.173541246519999,0.605772,12,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.5231,5.592218087200001,0.64186,13,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
20.5326,6.03717966694,0.6869259999999999,14,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.7547,6.458203881,0.743091,15,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
20.5335,6.676366986579999,0.7716139999999999,16,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.0882,7.128979117139999,0.807018,17,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
20.0811,7.06075235094,0.798978,18,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.1813,7.56014301809,0.839819,19,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.5356,8.03774936488,0.891272,20,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
22.7538,8.4458080773,0.937002,21,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
22.3084,8.72526399355,0.959437,22,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.0949,9.535120528499998,1.018925,23,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.9768,9.4422434176,1.04531,24,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.2211,10.0426962714,1.0927019999999998,25,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.5965,10.0462802442,1.08338,26,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.3097,11.1537948467,1.171082,27,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.5312,10.60493182582,1.128739,28,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.6467,11.74288432992,1.212712,29,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.4204,12.2324316811,1.284895,30,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
22.3278,11.966192243999998,1.2351,31,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.0015,12.479275916,1.2778,32,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.3072,13.074747380699998,1.360833,33,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.6416,13.48061234958,1.400026,34,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.9726,13.65047408816,1.403948,35,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.3519,13.70513726738,1.419314,36,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.846,14.430984342139997,1.465637,37,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.3465,14.897025477,1.49537,38,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.0931,15.16780315233,1.516797,39,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.7218,15.52596219106,1.535942,40,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.7992,16.17295875233,1.644919,41,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
22.0288,16.61266447464,1.702194,42,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
22.8292,16.9033042523,1.70579,43,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.3965,17.215328448450002,1.766985,44,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.5249,17.59615896324,1.790841,45,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.1976,18.13175052864,1.812972,46,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.2016,18.28336463744,1.810607,47,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.0928,18.58181245765,1.884097,48,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.2523,18.53974794672,1.905476,49,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.956,18.90635864936,1.927016,50,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.4603,19.25736519294,1.942563,51,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.2927,19.84205720816,1.984688,52,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.457,20.182253192640005,2.007082,53,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9579,20.4691908042,2.035755,54,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.4577,20.98312234698,2.074091,55,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.9562,20.667025439200003,2.091656,56,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.4575,22.177437504,2.199488,57,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.9571,21.86470192238,2.237407,58,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.4543,22.04547851327,2.191711,59,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.941,22.14341457246,2.199591,60,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
30.4566,22.8434405732,2.25173,61,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.6784,24.5122917984,2.407698,62,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.5379,25.410705952,2.4614,63,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.1076,24.2993883948,2.44186,64,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.6,25.43518203375,2.534205,65,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.8444,24.83424100696,2.492777,66,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.3453,25.56446521324,2.535458,67,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.196,24.733007879399995,2.469991,68,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.4862,25.181015667,2.511321,69,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.3417,26.67063550971,2.586853,70,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
23.9746,26.91535756528,2.712323,71,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.7242,27.58958796916,2.748676,72,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.6432,27.65631329552,2.725211,73,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
24.9713,28.68211940997,2.816371,74,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.4712,29.11313436486,2.863679,75,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.8459,29.3321760732,2.866808,76,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.9731,29.9772687005,2.913475,77,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.3046,29.06229094275,2.869525,78,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.635,30.37576091776,2.957879,79,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9696,29.62555568655,2.969787,80,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.4684,30.43415167194,2.954663,81,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.6363,31.99648261082,3.169478,82,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.9688,32.01044784052,3.085273,83,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.3019,32.279123787749995,3.100557,84,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.6358,32.0477178099,3.134245,85,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.968,32.9387888555,3.167575,86,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.3005,32.19658223011999,3.202958,87,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.635,33.24976260444,3.210267,88,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.8625,33.59791283337999,3.277778,89,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.7526,33.51453049269,3.302793,90,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.8632,33.88868187887999,3.335973,91,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.4206,34.646643769,3.422675,92,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.3098,34.5367790599,3.392311,93,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.7448,35.10972657171,3.483761,94,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.7484,34.45295438184,3.472674,95,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.4202,35.651678701799995,3.529995,96,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.4138,36.06198983869,3.564047,97,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.4172,36.2540820664,3.587098,98,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.6376,37.11304051328,3.659428,99,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.8593,37.28191984416,3.674196,100,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.4145,37.53767234883,3.696461,101,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.8562,38.4341088638,3.801067,102,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.6373,38.30229704235,3.737805,103,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.8575,39.50327267991,3.845937,104,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.0818,39.4653388527,3.816727,105,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.4121,40.33155788889,3.903433,106,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.0802,40.63444676088,3.952648,107,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.6342,41.59540075264,4.003072,108,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.8588,40.955489497440006,4.014756,109,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.0766,41.7798119744,4.084655,110,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.4171,42.34324125339,4.093551,111,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
28.9705,42.28809435456,4.142188,112,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.4739,43.25626293898,4.161649,113,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
29.5233,43.42457053281,4.191573,114,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.6757,43.70115723732,4.233636,115,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
25.7963,43.53596720621,4.257509,116,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.6147,44.17106209407,4.304253,117,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.1751,44.28219399246,4.316058,118,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.5276,45.044861907,4.371802,119,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.3396,45.22293143742,4.414069,120,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.8718,45.139218963930006,4.366479,121,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9787,46.34761963153,4.453637,122,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9728,45.14400497316,4.417333999999999,123,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.2713,46.11277230590001,4.472474,124,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
26.9727,44.8654213698,4.427165,125,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.1741,46.7701580972,4.609078,126,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
27.1548,45.58497425563999,4.559537,127,318750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
6.66332,0.97543150687,0.143503,1,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
6.99636,1.96947756512,0.277654,2,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.43882,2.40159322416,0.343668,3,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.43829,2.88255330647,0.4095169999999999,4,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.1134,3.3973054789199995,0.4782269999999999,5,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.5245,3.7332335952,0.5335019999999999,6,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
11.2571,4.2537399039,0.597615,7,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
11.458,4.694140191899999,0.6671849999999999,8,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
12.0588,5.07304567101,0.713873,9,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
12.3478,5.554913904449999,0.7855409999999999,10,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
12.5812,5.88158443776,0.825152,11,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
12.8341,6.36527758941,0.900489,12,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
13.6536,6.814233617179999,0.955303,13,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
13.2374,7.1018989335,1.007433,14,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
13.2292,7.39040399019,1.039077,15,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
13.8149,7.701364661099999,1.07353,16,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
